"Notes"	"State"	"State Code"	"Age of Mother 9"	"Age of Mother 9 Code"	"Year"	"Year Code"	Births	Female Population	Fertility Rate
	"Nebraska"	"31"	"20-24 years"	"20-24"	"2015"	"2015"	5345	67985	78.62
	"Nebraska"	"31"	"20-24 years"	"20-24"	"2016"	"2016"	5034	68342	73.66
	"Nebraska"	"31"	"20-24 years"	"20-24"	"2017"	"2017"	4912	67285	73.00
	"Nebraska"	"31"	"20-24 years"	"20-24"	"2018"	"2018"	4585	67061	68.37
	"Nebraska"	"31"	"20-24 years"	"20-24"	"2019"	"2019"	4477	65923	67.91
	"Nebraska"	"31"	"20-24 years"	"20-24"	"2020"	"2020"	4243	66094	64.20
	"Nebraska"	"31"	"25-29 years"	"25-29"	"2007"	"2007"	8653	56973	151.88
	"Nebraska"	"31"	"25-29 years"	"25-29"	"2008"	"2008"	8868	59572	148.86
	"Nebraska"	"31"	"25-29 years"	"25-29"	"2009"	"2009"	8827	61675	143.12
	"Nebraska"	"31"	"25-29 years"	"25-29"	"2010"	"2010"	8666	63185	137.15
	"Nebraska"	"31"	"25-29 years"	"25-29"	"2011"	"2011"	8592	62836	136.74
	"Nebraska"	"31"	"25-29 years"	"25-29"	"2012"	"2012"	8510	62218	136.78
	"Nebraska"	"31"	"25-29 years"	"25-29"	"2013"	"2013"	8631	60902	141.72
	"Nebraska"	"31"	"25-29 years"	"25-29"	"2014"	"2014"	8679	60108	144.39
	"Nebraska"	"31"	"25-29 years"	"25-29"	"2015"	"2015"	8665	59093	146.63
	"Nebraska"	"31"	"25-29 years"	"25-29"	"2016"	"2016"	8681	59460	146.00
	"Nebraska"	"31"	"25-29 years"	"25-29"	"2017"	"2017"	8433	60935	138.39
	"Nebraska"	"31"	"25-29 years"	"25-29"	"2018"	"2018"	8263	61847	133.60
	"Nebraska"	"31"	"25-29 years"	"25-29"	"2019"	"2019"	8039	62704	128.21
	"Nebraska"	"31"	"25-29 years"	"25-29"	"2020"	"2020"	7711	63135	122.14
	"Nebraska"	"31"	"30-34 years"	"30-34"	"2007"	"2007"	5982	54833	109.09
	"Nebraska"	"31"	"30-34 years"	"30-34"	"2008"	"2008"	6104	55109	110.76
	"Nebraska"	"31"	"30-34 years"	"30-34"	"2009"	"2009"	6349	56287	112.80
	"Nebraska"	"31"	"30-34 years"	"30-34"	"2010"	"2010"	6167	57015	108.16
	"Nebraska"	"31"	"30-34 years"	"30-34"	"2011"	"2011"	6595	59340	111.14
	"Nebraska"	"31"	"30-34 years"	"30-34"	"2012"	"2012"	6941	61115	113.57
	"Nebraska"	"31"	"30-34 years"	"30-34"	"2013"	"2013"	7030	62843	111.87
	"Nebraska"	"31"	"30-34 years"	"30-34"	"2014"	"2014"	7735	63447	121.91
	"Nebraska"	"31"	"30-34 years"	"30-34"	"2015"	"2015"	7591	63840	118.91
	"Nebraska"	"31"	"30-34 years"	"30-34"	"2016"	"2016"	7838	63455	123.52
	"Nebraska"	"31"	"30-34 years"	"30-34"	"2017"	"2017"	7575	62755	120.71
	"Nebraska"	"31"	"30-34 years"	"30-34"	"2018"	"2018"	7662	61911	123.76
	"Nebraska"	"31"	"30-34 years"	"30-34"	"2019"	"2019"	7354	60988	120.58
	"Nebraska"	"31"	"30-34 years"	"30-34"	"2020"	"2020"	7395	60486	122.26
	"Nebraska"	"31"	"35-39 years"	"35-39"	"2007"	"2007"	2588	55093	46.98
	"Nebraska"	"31"	"35-39 years"	"35-39"	"2008"	"2008"	2480	55005	45.09
	"Nebraska"	"31"	"35-39 years"	"35-39"	"2009"	"2009"	2561	54435	47.05
	"Nebraska"	"31"	"35-39 years"	"35-39"	"2010"	"2010"	2449	54318	45.09
	"Nebraska"	"31"	"35-39 years"	"35-39"	"2011"	"2011"	2459	53645	45.84
	"Nebraska"	"31"	"35-39 years"	"35-39"	"2012"	"2012"	2534	53630	47.25
	"Nebraska"	"31"	"35-39 years"	"35-39"	"2013"	"2013"	2672	54856	48.71
	"Nebraska"	"31"	"35-39 years"	"35-39"	"2014"	"2014"	2850	56052	50.85
	"Nebraska"	"31"	"35-39 years"	"35-39"	"2015"	"2015"	3088	58041	53.20
	"Nebraska"	"31"	"35-39 years"	"35-39"	"2016"	"2016"	3224	59799	53.91
	"Nebraska"	"31"	"35-39 years"	"35-39"	"2017"	"2017"	3179	61458	51.73
	"Nebraska"	"31"	"35-39 years"	"35-39"	"2018"	"2018"	3300	62737	52.60
	"Nebraska"	"31"	"35-39 years"	"35-39"	"2019"	"2019"	3204	63636	50.35
	"Nebraska"	"31"	"35-39 years"	"35-39"	"2020"	"2020"	3319	63604	52.18
	"Nebraska"	"31"	"40-44 years"	"40-44"	"2007"	"2007"	467	58694	7.96
	"Nebraska"	"31"	"40-44 years"	"40-44"	"2008"	"2008"	544	56419	9.64
	"Nebraska"	"31"	"40-44 years"	"40-44"	"2009"	"2009"	482	55061	8.75
	"Nebraska"	"31"	"40-44 years"	"40-44"	"2010"	"2010"	474	54572	8.69
	"Nebraska"	"31"	"40-44 years"	"40-44"	"2011"	"2011"	494	54691	9.03
	"Nebraska"	"31"	"40-44 years"	"40-44"	"2012"	"2012"	562	55015	10.22
	"Nebraska"	"31"	"40-44 years"	"40-44"	"2013"	"2013"	522	54910	9.51
	"Nebraska"	"31"	"40-44 years"	"40-44"	"2014"	"2014"	513	54632	9.39
	"Nebraska"	"31"	"40-44 years"	"40-44"	"2015"	"2015"	561	54253	10.34
	"Nebraska"	"31"	"40-44 years"	"40-44"	"2016"	"2016"	553	53578	10.32
	"Nebraska"	"31"	"40-44 years"	"40-44"	"2017"	"2017"	518	53775	9.63
	"Nebraska"	"31"	"40-44 years"	"40-44"	"2018"	"2018"	563	54625	10.31
	"Nebraska"	"31"	"40-44 years"	"40-44"	"2019"	"2019"	625	55625	11.24
	"Nebraska"	"31"	"40-44 years"	"40-44"	"2020"	"2020"	594	57115	10.40
	"Nebraska"	"31"	"45-49 years"	"45-49"	"2007"	"2007"	23	Not Available	Not Available
	"Nebraska"	"31"	"45-49 years"	"45-49"	"2008"	"2008"	27	Not Available	Not Available
	"Nebraska"	"31"	"45-49 years"	"45-49"	"2009"	"2009"	28	Not Available	Not Available
	"Nebraska"	"31"	"45-49 years"	"45-49"	"2010"	"2010"	26	Not Available	Not Available
	"Nebraska"	"31"	"45-49 years"	"45-49"	"2011"	"2011"	34	Not Available	Not Available
	"Nebraska"	"31"	"45-49 years"	"45-49"	"2012"	"2012"	31	Not Available	Not Available
	"Nebraska"	"31"	"45-49 years"	"45-49"	"2013"	"2013"	27	Not Available	Not Available
	"Nebraska"	"31"	"45-49 years"	"45-49"	"2014"	"2014"	33	Not Available	Not Available
	"Nebraska"	"31"	"45-49 years"	"45-49"	"2015"	"2015"	30	Not Available	Not Available
	"Nebraska"	"31"	"45-49 years"	"45-49"	"2016"	"2016"	32	Not Available	Not Available
	"Nebraska"	"31"	"45-49 years"	"45-49"	"2017"	"2017"	35	Not Available	Not Available
	"Nebraska"	"31"	"45-49 years"	"45-49"	"2018"	"2018"	35	Not Available	Not Available
	"Nebraska"	"31"	"45-49 years"	"45-49"	"2019"	"2019"	38	Not Available	Not Available
	"Nebraska"	"31"	"45-49 years"	"45-49"	"2020"	"2020"	31	Not Available	Not Available
	"Nevada"	"32"	"Under 15 years"	"15"	"2007"	"2007"	76	Not Available	Not Available
	"Nevada"	"32"	"Under 15 years"	"15"	"2008"	"2008"	67	Not Available	Not Available
	"Nevada"	"32"	"Under 15 years"	"15"	"2009"	"2009"	52	Not Available	Not Available
	"Nevada"	"32"	"Under 15 years"	"15"	"2010"	"2010"	49	Not Available	Not Available
	"Nevada"	"32"	"Under 15 years"	"15"	"2011"	"2011"	39	Not Available	Not Available
	"Nevada"	"32"	"Under 15 years"	"15"	"2012"	"2012"	35	Not Available	Not Available
	"Nevada"	"32"	"Under 15 years"	"15"	"2013"	"2013"	26	Not Available	Not Available
	"Nevada"	"32"	"Under 15 years"	"15"	"2014"	"2014"	26	Not Available	Not Available
	"Nevada"	"32"	"Under 15 years"	"15"	"2015"	"2015"	16	Not Available	Not Available
	"Nevada"	"32"	"Under 15 years"	"15"	"2016"	"2016"	16	Not Available	Not Available
	"Nevada"	"32"	"Under 15 years"	"15"	"2017"	"2017"	22	Not Available	Not Available
	"Nevada"	"32"	"Under 15 years"	"15"	"2018"	"2018"	14	Not Available	Not Available
	"Nevada"	"32"	"Under 15 years"	"15"	"2019"	"2019"	13	Not Available	Not Available
	"Nevada"	"32"	"15-19 years"	"15-19"	"2007"	"2007"	4351	84237	51.65
	"Nevada"	"32"	"15-19 years"	"15-19"	"2008"	"2008"	4262	86819	49.09
	"Nevada"	"32"	"15-19 years"	"15-19"	"2009"	"2009"	3879	88257	43.95
	"Nevada"	"32"	"15-19 years"	"15-19"	"2010"	"2010"	3421	88527	38.64
	"Nevada"	"32"	"15-19 years"	"15-19"	"2011"	"2011"	3073	85229	36.06
	"Nevada"	"32"	"15-19 years"	"15-19"	"2012"	"2012"	2863	85608	33.44
	"Nevada"	"32"	"15-19 years"	"15-19"	"2013"	"2013"	2604	85807	30.35
	"Nevada"	"32"	"15-19 years"	"15-19"	"2014"	"2014"	2448	85892	28.50
	"Nevada"	"32"	"15-19 years"	"15-19"	"2015"	"2015"	2369	85894	27.58
	"Nevada"	"32"	"15-19 years"	"15-19"	"2016"	"2016"	2078	85963	24.17
	"Nevada"	"32"	"15-19 years"	"15-19"	"2017"	"2017"	1906	86909	21.93
	"Nevada"	"32"	"15-19 years"	"15-19"	"2018"	"2018"	1800	87691	20.53
	"Nevada"	"32"	"15-19 years"	"15-19"	"2019"	"2019"	1668	88483	18.85
	"Nevada"	"32"	"15-19 years"	"15-19"	"2020"	"2020"	1506	89669	16.80
	"Nevada"	"32"	"20-24 years"	"20-24"	"2007"	"2007"	10666	83918	127.10
	"Nevada"	"32"	"20-24 years"	"20-24"	"2008"	"2008"	9929	85449	116.20
	"Nevada"	"32"	"20-24 years"	"20-24"	"2009"	"2009"	9308	85445	108.94
	"Nevada"	"32"	"20-24 years"	"20-24"	"2010"	"2010"	8607	86361	99.66
	"Nevada"	"32"	"20-24 years"	"20-24"	"2011"	"2011"	8412	89876	93.60
	"Nevada"	"32"	"20-24 years"	"20-24"	"2012"	"2012"	8434	92547	91.13
	"Nevada"	"32"	"20-24 years"	"20-24"	"2013"	"2013"	8387	92425	90.74
	"Nevada"	"32"	"20-24 years"	"20-24"	"2014"	"2014"	8426	92933	90.67
	"Nevada"	"32"	"20-24 years"	"20-24"	"2015"	"2015"	8434	92203	91.47
	"Nevada"	"32"	"20-24 years"	"20-24"	"2016"	"2016"	8053	91136	88.36
	"Nevada"	"32"	"20-24 years"	"20-24"	"2017"	"2017"	7854	89416	87.84
	"Nevada"	"32"	"20-24 years"	"20-24"	"2018"	"2018"	7611	88863	85.65
	"Nevada"	"32"	"20-24 years"	"20-24"	"2019"	"2019"	7060	88970	79.35
	"Nevada"	"32"	"20-24 years"	"20-24"	"2020"	"2020"	6658	90567	73.51
	"Nevada"	"32"	"25-29 years"	"25-29"	"2007"	"2007"	11934	96650	123.48
	"Nevada"	"32"	"25-29 years"	"25-29"	"2008"	"2008"	11542	98077	117.68
	"Nevada"	"32"	"25-29 years"	"25-29"	"2009"	"2009"	10836	97738	110.87
	"Nevada"	"32"	"25-29 years"	"25-29"	"2010"	"2010"	10631	96343	110.35
	"Nevada"	"32"	"25-29 years"	"25-29"	"2011"	"2011"	10242	95822	106.89
	"Nevada"	"32"	"25-29 years"	"25-29"	"2012"	"2012"	10040	95155	105.51
	"Nevada"	"32"	"25-29 years"	"25-29"	"2013"	"2013"	10010	96069	104.20
	"Nevada"	"32"	"25-29 years"	"25-29"	"2014"	"2014"	10341	100186	103.22
	"Nevada"	"32"	"25-29 years"	"25-29"	"2015"	"2015"	10458	104621	99.96
	"Nevada"	"32"	"25-29 years"	"25-29"	"2016"	"2016"	10783	107959	99.88
	"Nevada"	"32"	"25-29 years"	"25-29"	"2017"	"2017"	10687	111106	96.19
	"Nevada"	"32"	"25-29 years"	"25-29"	"2018"	"2018"	10570	111914	94.45
	"Nevada"	"32"	"25-29 years"	"25-29"	"2019"	"2019"	10614	112322	94.50
	"Nevada"	"32"	"25-29 years"	"25-29"	"2020"	"2020"	9989	112457	88.83
	"Nevada"	"32"	"30-34 years"	"30-34"	"2007"	"2007"	8744	87958	99.41
	"Nevada"	"32"	"30-34 years"	"30-34"	"2008"	"2008"	8302	89887	92.36
	"Nevada"	"32"	"30-34 years"	"30-34"	"2009"	"2009"	8267	91627	90.22
	"Nevada"	"32"	"30-34 years"	"30-34"	"2010"	"2010"	8125	92840	87.52
	"Nevada"	"32"	"30-34 years"	"30-34"	"2011"	"2011"	8357	94310	88.61
	"Nevada"	"32"	"30-34 years"	"30-34"	"2012"	"2012"	8445	95679	88.26
	"Nevada"	"32"	"30-34 years"	"30-34"	"2013"	"2013"	8776	97136	90.35
	"Nevada"	"32"	"30-34 years"	"30-34"	"2014"	"2014"	9175	98826	92.84
	"Nevada"	"32"	"30-34 years"	"30-34"	"2015"	"2015"	9215	101028	91.21
	"Nevada"	"32"	"30-34 years"	"30-34"	"2016"	"2016"	9368	102961	90.99
	"Nevada"	"32"	"30-34 years"	"30-34"	"2017"	"2017"	9258	105156	88.04
	"Nevada"	"32"	"30-34 years"	"30-34"	"2018"	"2018"	9296	106176	87.55
	"Nevada"	"32"	"30-34 years"	"30-34"	"2019"	"2019"	9360	108890	85.96
	"Nevada"	"32"	"30-34 years"	"30-34"	"2020"	"2020"	9288	113337	81.95
	"Nevada"	"32"	"35-39 years"	"35-39"	"2007"	"2007"	4405	94137	46.79
	"Nevada"	"32"	"35-39 years"	"35-39"	"2008"	"2008"	4377	95207	45.97
	"Nevada"	"32"	"35-39 years"	"35-39"	"2009"	"2009"	4230	95050	44.50
	"Nevada"	"32"	"35-39 years"	"35-39"	"2010"	"2010"	4050	93687	43.23
	"Nevada"	"32"	"35-39 years"	"35-39"	"2011"	"2011"	4145	90654	45.72
	"Nevada"	"32"	"35-39 years"	"35-39"	"2012"	"2012"	4054	90459	44.82
	"Nevada"	"32"	"35-39 years"	"35-39"	"2013"	"2013"	4131	90794	45.50
	"Nevada"	"32"	"35-39 years"	"35-39"	"2014"	"2014"	4352	92681	46.96
	"Nevada"	"32"	"35-39 years"	"35-39"	"2015"	"2015"	4676	95160	49.14
	"Nevada"	"32"	"35-39 years"	"35-39"	"2016"	"2016"	4802	97760	49.12
	"Nevada"	"32"	"35-39 years"	"35-39"	"2017"	"2017"	4813	101697	47.33
	"Nevada"	"32"	"35-39 years"	"35-39"	"2018"	"2018"	5132	104266	49.22
	"Nevada"	"32"	"35-39 years"	"35-39"	"2019"	"2019"	5113	106216	48.14
	"Nevada"	"32"	"35-39 years"	"35-39"	"2020"	"2020"	4994	108374	46.08
	"Nevada"	"32"	"40-44 years"	"40-44"	"2007"	"2007"	956	91877	10.41
	"Nevada"	"32"	"40-44 years"	"40-44"	"2008"	"2008"	961	92601	10.38
	"Nevada"	"32"	"40-44 years"	"40-44"	"2009"	"2009"	975	91795	10.62
	"Nevada"	"32"	"40-44 years"	"40-44"	"2010"	"2010"	983	92166	10.67
	"Nevada"	"32"	"40-44 years"	"40-44"	"2011"	"2011"	972	93470	10.40
	"Nevada"	"32"	"40-44 years"	"40-44"	"2012"	"2012"	981	94889	10.34
	"Nevada"	"32"	"40-44 years"	"40-44"	"2013"	"2013"	1043	95218	10.95
	"Nevada"	"32"	"40-44 years"	"40-44"	"2014"	"2014"	1005	95732	10.50
	"Nevada"	"32"	"40-44 years"	"40-44"	"2015"	"2015"	1042	94919	10.98
	"Nevada"	"32"	"40-44 years"	"40-44"	"2016"	"2016"	1094	93866	11.65
	"Nevada"	"32"	"40-44 years"	"40-44"	"2017"	"2017"	1126	94865	11.87
	"Nevada"	"32"	"40-44 years"	"40-44"	"2018"	"2018"	1158	95382	12.14
	"Nevada"	"32"	"40-44 years"	"40-44"	"2019"	"2019"	1134	96635	11.73
	"Nevada"	"32"	"40-44 years"	"40-44"	"2020"	"2020"	1128	99416	11.35
	"Nevada"	"32"	"45-49 years"	"45-49"	"2007"	"2007"	49	Not Available	Not Available
	"Nevada"	"32"	"45-49 years"	"45-49"	"2008"	"2008"	65	Not Available	Not Available
	"Nevada"	"32"	"45-49 years"	"45-49"	"2009"	"2009"	58	Not Available	Not Available
	"Nevada"	"32"	"45-49 years"	"45-49"	"2010"	"2010"	64	Not Available	Not Available
	"Nevada"	"32"	"45-49 years"	"45-49"	"2011"	"2011"	48	Not Available	Not Available
	"Nevada"	"32"	"45-49 years"	"45-49"	"2012"	"2012"	54	Not Available	Not Available
	"Nevada"	"32"	"45-49 years"	"45-49"	"2013"	"2013"	51	Not Available	Not Available
	"Nevada"	"32"	"45-49 years"	"45-49"	"2014"	"2014"	82	Not Available	Not Available
	"Nevada"	"32"	"45-49 years"	"45-49"	"2015"	"2015"	82	Not Available	Not Available
	"Nevada"	"32"	"45-49 years"	"45-49"	"2016"	"2016"	61	Not Available	Not Available
	"Nevada"	"32"	"45-49 years"	"45-49"	"2017"	"2017"	84	Not Available	Not Available
	"Nevada"	"32"	"45-49 years"	"45-49"	"2018"	"2018"	92	Not Available	Not Available
	"Nevada"	"32"	"45-49 years"	"45-49"	"2019"	"2019"	94	Not Available	Not Available
	"Nevada"	"32"	"45-49 years"	"45-49"	"2020"	"2020"	74	Not Available	Not Available
	"Nevada"	"32"	"50 years and over"	"50+"	"2019"	"2019"	16	Not Available	Not Available
	"New Hampshire"	"33"	"15-19 years"	"15-19"	"2007"	"2007"	924	47853	19.31
	"New Hampshire"	"33"	"15-19 years"	"15-19"	"2008"	"2008"	902	47342	19.05
	"New Hampshire"	"33"	"15-19 years"	"15-19"	"2009"	"2009"	765	46557	16.43
	"New Hampshire"	"33"	"15-19 years"	"15-19"	"2010"	"2010"	722	45852	15.75
	"New Hampshire"	"33"	"15-19 years"	"15-19"	"2011"	"2011"	629	45927	13.70
	"New Hampshire"	"33"	"15-19 years"	"15-19"	"2012"	"2012"	629	45524	13.82
	"New Hampshire"	"33"	"15-19 years"	"15-19"	"2013"	"2013"	560	44559	12.57
	"New Hampshire"	"33"	"15-19 years"	"15-19"	"2014"	"2014"	484	43899	11.03
	"New Hampshire"	"33"	"15-19 years"	"15-19"	"2015"	"2015"	468	43082	10.86
	"New Hampshire"	"33"	"15-19 years"	"15-19"	"2016"	"2016"	392	42093	9.31
	"New Hampshire"	"33"	"15-19 years"	"15-19"	"2017"	"2017"	353	41865	8.43
	"New Hampshire"	"33"	"15-19 years"	"15-19"	"2018"	"2018"	334	41864	7.98
	"New Hampshire"	"33"	"15-19 years"	"15-19"	"2019"	"2019"	275	41445	6.64
	"New Hampshire"	"33"	"15-19 years"	"15-19"	"2020"	"2020"	272	41048	6.63
	"New Hampshire"	"33"	"20-24 years"	"20-24"	"2007"	"2007"	2825	40706	69.40
	"New Hampshire"	"33"	"20-24 years"	"20-24"	"2008"	"2008"	2782	40770	68.24
	"New Hampshire"	"33"	"20-24 years"	"20-24"	"2009"	"2009"	2742	41173	66.60
	"New Hampshire"	"33"	"20-24 years"	"20-24"	"2010"	"2010"	2638	41448	63.65
	"New Hampshire"	"33"	"20-24 years"	"20-24"	"2011"	"2011"	2562	41408	61.87
	"New Hampshire"	"33"	"20-24 years"	"20-24"	"2012"	"2012"	2323	41987	55.33
	"New Hampshire"	"33"	"20-24 years"	"20-24"	"2013"	"2013"	2246	43056	52.16
	"New Hampshire"	"33"	"20-24 years"	"20-24"	"2014"	"2014"	2185	44202	49.43
	"New Hampshire"	"33"	"20-24 years"	"20-24"	"2015"	"2015"	1997	45122	44.26
	"New Hampshire"	"33"	"20-24 years"	"20-24"	"2016"	"2016"	1898	44566	42.59
	"New Hampshire"	"33"	"20-24 years"	"20-24"	"2017"	"2017"	1808	44306	40.81
	"New Hampshire"	"33"	"20-24 years"	"20-24"	"2018"	"2018"	1699	43747	38.84
	"New Hampshire"	"33"	"20-24 years"	"20-24"	"2019"	"2019"	1582	42812	36.95
	"New Hampshire"	"33"	"20-24 years"	"20-24"	"2020"	"2020"	1511	42431	35.61
	"New Hampshire"	"33"	"25-29 years"	"25-29"	"2007"	"2007"	4015	35215	114.01
	"New Hampshire"	"33"	"25-29 years"	"25-29"	"2008"	"2008"	3831	36101	106.12
	"New Hampshire"	"33"	"25-29 years"	"25-29"	"2009"	"2009"	3893	35856	108.57
	"New Hampshire"	"33"	"25-29 years"	"25-29"	"2010"	"2010"	3634	36183	100.43
	"New Hampshire"	"33"	"25-29 years"	"25-29"	"2011"	"2011"	3734	36503	102.29
	"New Hampshire"	"33"	"25-29 years"	"25-29"	"2012"	"2012"	3681	36643	100.46
	"New Hampshire"	"33"	"25-29 years"	"25-29"	"2013"	"2013"	3646	37307	97.73
	"New Hampshire"	"33"	"25-29 years"	"25-29"	"2014"	"2014"	3685	37772	97.56
	"New Hampshire"	"33"	"25-29 years"	"25-29"	"2015"	"2015"	3740	38205	97.89
	"New Hampshire"	"33"	"25-29 years"	"25-29"	"2016"	"2016"	3569	39090	91.30
	"New Hampshire"	"33"	"25-29 years"	"25-29"	"2017"	"2017"	3660	39701	92.19
	"New Hampshire"	"33"	"25-29 years"	"25-29"	"2018"	"2018"	3446	40849	84.36
	"New Hampshire"	"33"	"25-29 years"	"25-29"	"2019"	"2019"	3418	41787	81.80
	"New Hampshire"	"33"	"25-29 years"	"25-29"	"2020"	"2020"	3283	41995	78.18
	"New Hampshire"	"33"	"30-34 years"	"30-34"	"2007"	"2007"	3862	36903	104.65
	"New Hampshire"	"33"	"30-34 years"	"30-34"	"2008"	"2008"	3818	36076	105.83
	"New Hampshire"	"33"	"30-34 years"	"30-34"	"2009"	"2009"	3713	36146	102.72
	"New Hampshire"	"33"	"30-34 years"	"30-34"	"2010"	"2010"	3718	36050	103.13
	"New Hampshire"	"33"	"30-34 years"	"30-34"	"2011"	"2011"	3778	36496	103.52
	"New Hampshire"	"33"	"30-34 years"	"30-34"	"2012"	"2012"	3683	37117	99.23
	"New Hampshire"	"33"	"30-34 years"	"30-34"	"2013"	"2013"	3817	37237	102.51
	"New Hampshire"	"33"	"30-34 years"	"30-34"	"2014"	"2014"	3902	37771	103.31
	"New Hampshire"	"33"	"30-34 years"	"30-34"	"2015"	"2015"	4028	37864	106.38
	"New Hampshire"	"33"	"30-34 years"	"30-34"	"2016"	"2016"	4176	38749	107.77
	"New Hampshire"	"33"	"30-34 years"	"30-34"	"2017"	"2017"	4094	39303	104.17
	"New Hampshire"	"33"	"30-34 years"	"30-34"	"2018"	"2018"	4160	40830	101.89
	"New Hampshire"	"33"	"30-34 years"	"30-34"	"2019"	"2019"	4268	41545	102.73
	"New Hampshire"	"33"	"30-34 years"	"30-34"	"2020"	"2020"	4306	42467	101.40
	"New Hampshire"	"33"	"35-39 years"	"35-39"	"2007"	"2007"	2044	46380	44.07
	"New Hampshire"	"33"	"35-39 years"	"35-39"	"2008"	"2008"	1908	45127	42.28
	"New Hampshire"	"33"	"35-39 years"	"35-39"	"2009"	"2009"	1855	43201	42.94
	"New Hampshire"	"33"	"35-39 years"	"35-39"	"2010"	"2010"	1748	41596	42.02
	"New Hampshire"	"33"	"35-39 years"	"35-39"	"2011"	"2011"	1725	39001	44.23
	"New Hampshire"	"33"	"35-39 years"	"35-39"	"2012"	"2012"	1668	37462	44.53
	"New Hampshire"	"33"	"35-39 years"	"35-39"	"2013"	"2013"	1730	36650	47.20
	"New Hampshire"	"33"	"35-39 years"	"35-39"	"2014"	"2014"	1712	36694	46.66
	"New Hampshire"	"33"	"35-39 years"	"35-39"	"2015"	"2015"	1815	36833	49.28
	"New Hampshire"	"33"	"35-39 years"	"35-39"	"2016"	"2016"	1906	37524	50.79
	"New Hampshire"	"33"	"35-39 years"	"35-39"	"2017"	"2017"	1859	38447	48.35
	"New Hampshire"	"33"	"35-39 years"	"35-39"	"2018"	"2018"	1976	39536	49.98
	"New Hampshire"	"33"	"35-39 years"	"35-39"	"2019"	"2019"	1919	40330	47.58
	"New Hampshire"	"33"	"35-39 years"	"35-39"	"2020"	"2020"	2040	41015	49.74
	"New Hampshire"	"33"	"40-44 years"	"40-44"	"2007"	"2007"	448	54032	8.29
	"New Hampshire"	"33"	"40-44 years"	"40-44"	"2008"	"2008"	407	51922	7.84
	"New Hampshire"	"33"	"40-44 years"	"40-44"	"2009"	"2009"	390	50188	7.77
	"New Hampshire"	"33"	"40-44 years"	"40-44"	"2010"	"2010"	394	49004	8.04
	"New Hampshire"	"33"	"40-44 years"	"40-44"	"2011"	"2011"	396	48076	8.24
	"New Hampshire"	"33"	"40-44 years"	"40-44"	"2012"	"2012"	345	46994	7.34
	"New Hampshire"	"33"	"40-44 years"	"40-44"	"2013"	"2013"	372	45234	8.22
	"New Hampshire"	"33"	"40-44 years"	"40-44"	"2014"	"2014"	302	43287	6.98
	"New Hampshire"	"33"	"40-44 years"	"40-44"	"2015"	"2015"	360	41230	8.73
	"New Hampshire"	"33"	"40-44 years"	"40-44"	"2016"	"2016"	305	38854	7.85
	"New Hampshire"	"33"	"40-44 years"	"40-44"	"2017"	"2017"	316	37724	8.38
	"New Hampshire"	"33"	"40-44 years"	"40-44"	"2018"	"2018"	346	37672	9.18
	"New Hampshire"	"33"	"40-44 years"	"40-44"	"2019"	"2019"	346	37809	9.15
	"New Hampshire"	"33"	"40-44 years"	"40-44"	"2020"	"2020"	360	38342	9.39
	"New Hampshire"	"33"	"45-49 years"	"45-49"	"2007"	"2007"	39	Not Available	Not Available
	"New Hampshire"	"33"	"45-49 years"	"45-49"	"2008"	"2008"	28	Not Available	Not Available
	"New Hampshire"	"33"	"45-49 years"	"45-49"	"2009"	"2009"	14	Not Available	Not Available
	"New Hampshire"	"33"	"45-49 years"	"45-49"	"2010"	"2010"	13	Not Available	Not Available
	"New Hampshire"	"33"	"45-49 years"	"45-49"	"2011"	"2011"	24	Not Available	Not Available
	"New Hampshire"	"33"	"45-49 years"	"45-49"	"2012"	"2012"	18	Not Available	Not Available
	"New Hampshire"	"33"	"45-49 years"	"45-49"	"2013"	"2013"	20	Not Available	Not Available
	"New Hampshire"	"33"	"45-49 years"	"45-49"	"2014"	"2014"	30	Not Available	Not Available
	"New Hampshire"	"33"	"45-49 years"	"45-49"	"2015"	"2015"	19	Not Available	Not Available
	"New Hampshire"	"33"	"45-49 years"	"45-49"	"2016"	"2016"	16	Not Available	Not Available
	"New Hampshire"	"33"	"45-49 years"	"45-49"	"2017"	"2017"	25	Not Available	Not Available
	"New Hampshire"	"33"	"45-49 years"	"45-49"	"2018"	"2018"	29	Not Available	Not Available
	"New Hampshire"	"33"	"45-49 years"	"45-49"	"2019"	"2019"	26	Not Available	Not Available
	"New Hampshire"	"33"	"45-49 years"	"45-49"	"2020"	"2020"	17	Not Available	Not Available
	"New Jersey"	"34"	"Under 15 years"	"15"	"2007"	"2007"	119	Not Available	Not Available
	"New Jersey"	"34"	"Under 15 years"	"15"	"2008"	"2008"	69	Not Available	Not Available
	"New Jersey"	"34"	"Under 15 years"	"15"	"2009"	"2009"	74	Not Available	Not Available
	"New Jersey"	"34"	"Under 15 years"	"15"	"2010"	"2010"	76	Not Available	Not Available
	"New Jersey"	"34"	"Under 15 years"	"15"	"2011"	"2011"	60	Not Available	Not Available
	"New Jersey"	"34"	"Under 15 years"	"15"	"2012"	"2012"	72	Not Available	Not Available
	"New Jersey"	"34"	"Under 15 years"	"15"	"2013"	"2013"	43	Not Available	Not Available
	"New Jersey"	"34"	"Under 15 years"	"15"	"2014"	"2014"	51	Not Available	Not Available
	"New Jersey"	"34"	"Under 15 years"	"15"	"2015"	"2015"	33	Not Available	Not Available
